211738;A3BBKB47F9EC8D;Wilmington, DE USA
71280;A2IUOJVG32WJOR;Perth, Australia
279004;A2VVOAR8QQIAVS;Ohio, USA
309;A2BKCDJ6KOZMFS;Newark, NJ
24620;A2FJKCWSOFUM2A;New Hartford, CT
136446;AD2SEO6O4SOLT; 
57807;A14XSDTJ3CNOD7;ROCHESTER, NY
46351;A3HXIOYLHJEXZ6;Chicago, IL USA
32877;A3LPD7NTGFH7V4;seattle
155456;A1GREYBMNXDDX1; 
69541;AUIQ4K47Q6Y08;Minneaoplis, Minn., USA
64407;A108A421PC6MH3;Houston, Texas USA
41778;A4K5YIQA7RWWI;Lafayette, IN United States
53719;A3NJ6BKPP7IUQ9;Here, there and everywhere
43104;A1EYUZTL1RY5CV; 
19921;A17LSEN4UY4XZQ;Spinnerstown, Pa USA
9348;AGLSYXARIWRFA;U.S.A.
11914;A1F9Z42CFF9IAY;SF Bay Area, CA United States
259425;A3IDP53YADDJC1;Shawnee, OK United States
31711;AY3QGA5EZWU44;nyc
412083;A3DNQVYEDVGH0F; 
3002;A1RVF43G6YKDTK;Los Angeles, CA United States
48469;A17DAN1BIPMEIR; 
79221;ARCY1CTZYLGDU;Dix Hills, NY United States
46604;A3NIEFATY4VZOM;Baltimore, MD USA
49710;A21VR7M8O55EF6;Washington, D.C. United States
55560;A19M3RDV32U8W1;Lewisburg, TN United States
18844;ACFTPKBAVA1F8;Franklin, PA United States
44027;A4IDEEC1J4SJA;Westchester, CA United States
224099;A3TF7WEPFTL3RO;Michigan, USA
76360;A2OLH5ENBT351I; 
15108;A1RKD1I8MW1LG6;Delaware
2941;AX52ULYSK82AF;San Mateo, Ca United States
103534;A2NMXYVQYTWMLD;Blacksburg, VA
145295;A3AAG8GPFAR8Y7;United States
112056;AI0MXXUR866II; 
155677;A1QPLNQKK1U3YQ;Santa Cruz, US, Canada
14124;A3D6TFYRMIV3ZL;from somewhere between California and Germany
66657;A2VJM2IUTB93R7;Long Beach, CA
84595;A1ZIUDIBLI7Y7F;Wynnewood, PA United States
50754;A22R3OU44THKDD;Scottsdale, AZ
56391;AXO7L3S6K36ZB;Tango2200@Hotmail.Com
275346;A7MDLSI2CYM0R; 
5587;A3LA6Z7WUNN8P3; 
68369;AA6L61ERH819J; 
33738;A31NI2IHV4LD71;Ohio
104557;A2BFPZW3MUZ3O9;Fort Collins, CO USA
142504;A2OB2OEWJRGUQU; 
3891;A3MZ1QCE4WUUR3;Vero Beach, Florida
50;AQE41QO3NEUMW;Los Angeles
79420;A61YIH6G9F4C3;Llano, CA
24627;A211F3T2LWRI47;U.S.A.
72542;A1HAL6ZQ8MUJSD;Toronto
382487;A2XGD133BN97BD;Midwest USA
122065;AU58B4KSQYPXT;Charlotte, NC United States
258910;A3A0AT5OEXAE5W;Manchester, UK
87316;A1QN7GLJK41OA7;Louisiana
200338;A1J64Q8XTUUIIY;USA
314730;AI1VD7QWKM0V1;Houston, TX  USA
182081;A1TIC769GN3XOO; 
164044;AZNC7S3CLZ0XT;San Marcos, CA United States
8889;A3Q39DYUT1PON8; 
192007;A1RWD53EVVWADG; 
21822;A1XXBVRRNGBG5Y;H-Town, Tx, USA
47322;AB8JO77MF2MRP;Greeneville
151960;AZ1H3VLCDR298; 
20570;AYNSTQDLZ9TVX;England
71214;A2Q8BZMIXLLCNG;Philadelphia, PA USA
102416;A27DGU11N3LVGQ;New York
7008;A2NUW3RDT5UPHP;NYC
71609;A11F0ECHMYDWIN;Stuarts Draft, VA United States
30006;A26OR9VFY3J8CT;Ohio United States
91735;AGW1ER7RCXQNN;Effingham, NH USA
115816;A3L31489BCB1D7; 
131454;A1AHMX5TC676XF;Springfield, OR, United States
73956;A2MHHKKOY4JMNV;Chicago, IL
13681;APHLVB3XU21TJ;Austin, TX
50160;A1PN3R8DXRQ1C3;Australia
75837;AR5H7GBUVLRP;America
181247;A1WIU3P43XE9BE;Connecticut
117355;A3LGT6UZL99IW1;Self Employed in Oak Lawn, IL USA
135233;A13UNI8CGB0GC1;Halethorpe, MD United States
37974;A2X7NBUETXC19E;Northern Virginia
18951;AF61QMJIK8Q7Y;Lazarus, CT
33162;A1M85S3L9ROA17;West Jordan, UT United States
112139;AV9JGZSZ2YMXV; 
334151;A31W7V7LI0TQ8Z; 
57759;A918P6KPDBN0Q;California, United States
17391;A4ZIRSUI70FBG;Hamilton, Pembroke Bermuda
173941;A3PR4ZSBDUL4EG;Columbus, OH United States
18662;A15YPJLKLZS0MK;household chores in Superior, WI USA
24074;A1VS0QV9IKFW3U;South Pasadena, CA USA
140;A3EZ2PLA8AFPIF;Downers Grove, IL
106875;A2P03WXQ95GSH7;Bronwyn, Australia
30602;A1ZP1R4GZNB46J;St. Louis, Missouri United States
2288;A3EBNWSFYPCSXK;Seattle, WA USA
92533;A1GIWFCY0UNPSK;Baltimore, MD United States
176201;A2HAM22UE1B89T;New Hampshire
295517;A25IWZPDRE0NMQ;FL
309717;A18FL93LEANQEW;Florida, USA
24352;A22S7D0LP8GRDH;Chandler, AZ United States
100312;AN752U9MHN5P5;Dublin, OH United States
66237;A1VAF5ECAFPDKC;planetary surface
302;A1N1YEMTI9DJ86;alberta canada
31844;A17VI5JKD3AQFH;ROCK CITY
76578;A1E3DOTKKT70ER;Port St. Lucie, FL USA
8787;AZ4I8NOFX04XD;Kamuela, HI USA
182868;AMTQ7F0C4JCHI; 
57440;A1R445IVIJ3XYE;South Florida
25345;A8N5JHX409RBX;Mexico city
201007;A18PXWRX6VH5D8;Washington Court House, Ohio
4455;A2000DWMMYNIYB; 
17223;A1M9RBM3RH8S6G;the Bay Area
121064;A1R8AO9XASQ15C;Sherman, Texas United States
43791;A1W9B2UR8ULNRH;Athens, GR
16619;A3PPHU0A4WRODE;Washington, DC
158039;AEX5JTHQTNH26;Lexington, VA USA
46207;A34KZYE51A0A19;Illinois, USA
8682;A2M4R8R6SU049A;Pearland, Texas United States
79342;A690WDKM0L8VO;Maryland, USA
6404;A1HJZL0WKCOTSF;USA, Florida
163691;A195XTIQQK7N0J;Cincinnati, OH
48152;A196WNS4XO3U0M;Huntsville, AL United States
4314;A95WHDVVXCITV;USA
65521;A2BTYX4QNN3S20;New Brunswick,, NJ USA
269246;A2N8VJQ000QGMP;Natick, MA United States
92686;A33FS5H3CPDR6D;Sunset Beach, California
28503;A1NHLQE6SX5B37; 
20067;A1XZWWRDWGTRXM;Ann Arbor, MI
258708;A1MW73P4HRVIG8;West Chester, Ohio
128698;A1NJHLRHI5YC8B;brooklyn, NY USA
99974;A2REQUI85URT87;Washington, DC
76598;A3JG68T4FP07NX; 
98307;A113KA21MQG9W4;Singapore
2293;A1ILRRE6Q4QTMC;United States
76843;A1HX00DL0SZM1G;Washington D.C.
135171;A250BSGR31NVPS; 
11760;A24KZBAAUTC83R;Montana
67509;AF17SP0JQQ5JD;Ottawa, Canada
74595;AIZA39M8ZAQDO;USA
38118;A38TC59GM2WW1X;Los Angeles, CA USA
94470;A37LL7GCBH6EGB;Michigan, United States
7304;A3QFE1H3RUP6Z7;Kitchener, ON, Canada
100951;AYZG6B6IZFDXW;Commerce Township, MI USA
145038;A19K9MFJ16WYV9; 
23380;A2E9MO3TQ1M29H;United States
29227;A35GHU6BC3I1AW;Silver Spring, Maryland USA
78879;AH09XLCE12IO7;Salt Lake City, UT
13853;A3QN0KMYYAVHRR;North Street, MI USA
168680;A2ZP3OTIM08HWD;Williston Park, NY United States
9218;A3L1RFRDUDMT9N;the lower depths
78666;A2QZX5RPU8BAGK;Casper, WY USA
44179;A2F0TAFTW6B9MV; 
97196;A2NYQCLFQRTI74;Montreal, Canada
60020;A169NXJOB83JTE;Rochester, MI USA
87698;A1ZM399WZ7L8BZ;NJ :  the Armpit of the USA
151894;AZRJD36DTXFIW;Mexico
71011;A1YNAGQZQP8TIM;Crete, Greece
110284;A2KY3Y4ZKEZD0K;Somerville, MA United States
113278;A2K4VVYCBKO1JJ;USA
68348;AND5IPIVZZYL3;Bronx, NY USA
141974;ABU5M0NO38FS2; 
46282;A1NXGXR3RYV0Y6;United States
223536;A1CARZN013NHZI;San Diego, CA
15872;ALP6J0Q3RP5HY;Mountainside, NJ United States
226983;A1BQ9NX14RQZVX;Sanford, ME United States
234729;A2ZK29VJRUIKKS; 
185964;AME9M0AMRDSB;Bellingham, WA USA
38697;A12EC2L7BMJM3R;Burlington, NC United States
67578;A1FX80GAU3K2D5;Suburbia Atlanta, GA
81214;A3LGZZMZHP8EFG;Manteca, ca United States
25824;A1A4DEENGHK51T;Arlington, TX USA
69230;A3HEM1WWXXLOUL;Pittsburgh, Pa. United States
85248;A14NBRS2Y9I10S;Iowa City, Iowa
255892;A684GKFGY9T9G;Warren, NJ USA
98957;A17GMVWZ29KJIO;NY
14481;AVCP8324OBMFB; 
105459;A3S1H1Q8470EJX;Dallas, TX
94899;AY4BZBO0U0FL7;North Hollywood, CA United States
5790;A2DG5YM5YLZDGZ;Portugal
227369;A2M78XJP8T3GL7;in the Anime aisle
121250;A18ZM0DL1MWZQ0;Monument, CO USA
113204;A1GHUN5HXMHZ89;Burke, VA USA
7820;AB5IZG2IANQ8G;Mishawaka, IN United States
128541;A3PDFD2GPD5BNZ;Southlake, TX, United States
28309;A1YWBE0LPNAG7D;Portland, Oregon
32481;A1MI9FDCNB3CMR;the back 9
10119;AJKPVV8L8XX8W;Rural Retreat, VA United States
51782;A3T4OI99IWV0O5;New York City, NY
26225;A3L8CZT6T4K4PC;Smithtown, NY United States
37479;A8OU2FHE8QWFS;West Salem, WI United States
74374;A3O27K23AP7LVJ; 
136440;A230SEIX8L5UNT; 
37883;A1PC6MTNO67P7N;Hollywood, CA
154630;A38UC484PTJ4K9;New York, USA
130423;AMUQ6REW0YF9G;Houston, MN United States
126901;A18HXPLS5Y0IF3;Houston, Tx United States
98919;A2RBF3WSMAF76O; 
43974;A3SW81KHD3YC9L;St. Louis, MO USA
83880;AZB2XL16IA1XA; 
72332;A1VDVOO7Z6LP7Y;Pittsburgh, PA United States
78273;A216JRGHBFRDXA; 
37036;A7ATMVTE4QHCA; 
94045;A3FKSL93FIX0BZ;Connecticut
167070;A2RVAY49MC3KS0;Lachine, Michigan
35448;A1PPLI6JONWUKD;Bayonne, New Jersey
147266;A1G1CA1WXD2AE2;Graphic artist/DVD reviewer in San Antonio, TX USA
6503;A2L7212DCF0CHO;Seattle
101973;AOUJDVLM0ZUNC;Provo, UT United States
101394;AVUZ5RW6QVCVP;Walled Lake, Mi USA
301134;ATCVFEDW4XV15; 
257115;A8HSKERHIDCVH;Malden, MA USA
58190;A3NTNZJXQRN7QE; 
52151;A287AL6I2PL87E; 
38768;A268WAQS5WNMGJ;Winchester, MA USA
261707;AT26525J5UML6;Boston, MA
86776;A2KU3JLBWIQQMG;Taipei, Taiwan
56110;AXC8NTU8DL2WB;brooklyn
20495;AVHCWL9AHLEL9;Fremont, CA United States
118549;A1KB6BN6O8UK15;Pottsville, PA
173249;AYE95GYWAWP3J; 
67785;A1HL84KOAB32ZI;Texas, USA
101434;AZ45OH1X3GAON;Califon, NJ USA
74159;A1UT987UMRULKD;Fort Worth, TX United States
55909;A3H5HOERUN593Q; 
59104;A1VRPG49Y74JWF;San Diego
6395;A1BS8YM712C0VJ;Greenville, South Carolina
14910;A300N25RXDG8D1; 
102539;A2B42CANF7ZINS;Massachusetts
27329;AHDJ6Q2QGL9DM;United States
173185;A26A328C9U75LQ; 
61357;A2PQW20O49HB0A;Yucca Valley,  CA USA
211870;A3GVZWKQJULXDP;Grand Rapids  MI  USA
8758;A1BY0Y77U919WT;Edwardsville, IL
105711;AO31JF8HT1ONU; 
127335;A1ECQCQXAJ3LGV; 
44258;A2B9TD4VU1SX85;United States
16597;AFTQNEHB3TCAY;Here, There & Everywhere
27193;A1B6O57N3LE7XK;Oklahoma
3515;ALJGB7XHPFCR;San Diego, CA USA
30794;A27HJBFDSTFVFG;Sometimes Sunny California
38775;A2WUXLLQ2LSL4B;Gentofte, Copenhagen Denmark
135762;A1TWRSW3DZF7L8; 
32857;A3PYHUSTDD8YAI;Bern, Schweiz
78568;AXBY00ISHCOPR;newfoundland
40577;AH2IZ7THGW360;Illinois
11877;A4K1SSFWR495O;Europe and USA
127570;A37S3ACL57LN62;USA
74116;A1FYYE9Z89Q82J;Mississippi
78656;ALXNJZDCLLLGP;East Haven
12454;A3SDN9F3K5ZJLN;Lake Charles, LA  USA
168518;A1GVDSLA6JZG1P;Crossett, AR
82733;A2K7UODF2NWTM9;New York
14741;A2YESRLSWE0XGI;Iskandria
194769;A2227CP6VXNIVR;pdx United States
5357;A69Z3F9A2ILNP; 
59412;AL9MRBH3XIS7Y;Central Oregon
44381;A291KA254QZ742;CLearwater
207984;ANQHP7WLIE9SC;Phoenixville, PA, United States
93025;A12AGEUWVTQMAE;San Diego, CA USA
12563;A208JEBX9KAXAR;Wyoming, MI United States
18802;AWP64NVTHC5DK;Seattle, WA USA
177294;A4B2S1K33QC47;Australia
77411;A2OGXWAHVGM2SC; 
273977;A3DIFDMLGEPWRC; 
126220;A2VZJ5CQAEFZTW;Bangalore, India
201187;A1ASIUUOVXXADX;California, USA
196810;A2DQN99S51ND8D;Bradenton, Florida
318728;A2P9Y4H2468DCZ; 
25093;A18C9SNLZWVBIE; 
29898;A8W4SNYSDQD2D; 
165865;A2KVV66KN1CX5P;Altadena, CA USA
56929;A2JMS2OH762VLF;Washington, DC
41728;A18EQRX3M11EM6;Dallas, TX  USA
116932;A9P40ZVCDKJ2R;TX
4930;A3L0E4CASGNBQ;Urban Los Angeles
186544;AKO2AF4FQTGTE;Marion Hts, Pa United States
16782;AR1O02KX1PIQN;Rockville, Maryland
39354;A18PSYIYVGOU54;Tampa, FL United States
140206;A364NR1XWS3V3C;Virginia, USA
154756;AWYXZ3MWMB6XG; 
35942;A2S3F5IOF9560H;Northern California
7981;AZDL23124GWH3;Vancouver, Canada
108199;A1Y221ZQCU68KY;Boynton Beach, FL United States
8232;A2AXTPUV6TMWYL;Turku, Finland
17902;ADL8FE8XPGBWE;Madison, Wi United States
228235;A3MCIFXE7SNAX8;Brookline, MA
12175;AUHG8KSHI529U;Entrepreneur in Saline, MI
60816;AEQ9CDJTE9F3Z;NY
2015;AU4J4F58Y6ATH; 
28466;A5JLAU2ARJ0BO;Mother Earth
45346;A5WJYIVOHO5A8;Longmont, Colorado United States
79384;A3S1HAQDAFM6FD;California, USA
13411;A30JWBSVCFYXPE;Toronto, Ontario Canada
38613;A23GJ3CTAPCLY8;Biddeford, Maine United States
103848;A1P948XQX2BV69; 
301974;A3RYIN4KHLR3Y1;Dallas Tx
138799;A1SX8V30IP3NFP;Brazil
153642;A31A1WTC7QED83;Chicago, IL
321391;A2V3E1AACFUM44;Fenton, MO USA
7070;A1TT6RPAQ4044F;Midlothian, VA
2444;A27YY8K06KK0U7;Ash heap of history
96625;A1T2WPCKJ2QZA7; 
65653;A11PEKC39SZO59;Sacramento, CA USA
54066;A2GZTI0EIOCQNZ;Houston, Texas United States
71571;A316FKPJ2D9JUY;Texas USA
104564;A2URBPEVJ8RYE5;Sacramento, CA USA
17704;ATDXQ9KCG6BEU; 
5265;A1YJ1VNKOM3MZF;Pomona, CA  United States
45358;A1ZPB7M2DLKJAL; 
219178;A2UQNW1ZRE9LXM;Salem,  MA
84206;A1A0CEJSI9O1X0;Tarzana, CA USA
310;A30Z0RCM2PV86I;New York  N.Y.
124706;A3GPTV262N9KYC; 
248626;AYWYID6U2WKIZ;Heidelberg, Germany
14168;A5PR48X6RGSCA;New Haven, CT, USA
113920;A2B6IFDPZ5S2US;Long Island, NY
67958;A1QU4FWTQGN14W;Bakersfield, Ca United States
178636;AP3V63JVKLEO5;Brady, TX,   USA
100029;A133T07WO5KYX3;Public Affairs/Public Relations in San Antonio, TX, United States
475;A34WLHY06FVBKP;Harrisburg, PA  USA
60959;A3FV9XJ2FPQVU; 
325077;A2POH5GRJ21868; 
34155;A1II7FZAKKO0X8;USA
61070;A23NXD2T09WMFV;new york, ny United States
283151;AQZKP1G8LSSR6;Istanbul, TURKEY
4728;A1GN8UJIZLCA59;NJ, USA
55598;A1HX4HT39878M;California
114271;AWJ327BVMONI;Chicago, IL
121358;A24WQ0ZEGXHX6J;Ogden, Utah
16302;A20EQXQVSZ0651; 
52650;A1Q7KBTS8RIC2D;Dover, NH United States
59825;A39EY01OVTG45N;new Mexico
8734;A2CE4PI1PI7TR2;middle america
39263;A24007MXGDOFZR;Colorado
38296;A3R08XQ3E95JGR; 
1732;A175M1R4SYLIN;New York, NY
57825;A184EFWP7D688K;Ontario, Canada
201790;A2BYNQPD3CSPU9;Canada
8762;ATNQJL1SF21TS;New York, NY USA
166251;A16FGTB1VPG0H8; 
36413;A17DPIZYZCL19T;Australia
3530;A8F2AZWB20X1H; 
81296;A1MN0ZAFA0IMZ;Chambersburg, PA USA
92489;A26N6N0C7DVHZ9;Las Vegas, NV USA
141061;A226HIHIVFUPLL;Okemos, MI United States
47287;A28K782CM03ZNG;Harris, MN USA
164148;AR9UM71SZZIMM;Avon, IN USA
59760;A2HUJOWFWIRN1M;Earls Court, London United Kingdom
195322;A5O11P25SIMQQ; 
191877;A146487IIYTMMA;New York, NY USA
7800;A4OSXRZR2BMX8;San Antonio, TX United States
70168;A1BAGB0MH4ZVO1;stamford, ct USA
35392;A1FR68QH6Z4YZM;California, USA
4848;A2NYRIVZOWBD31;Ohio
152243;AGVM7UUR469HI;Champlin, MN United States
17863;A34HU36L18BM2C;Nashville, TN United States
238345;A28P5RC8BXHYS1;olympia
224989;A4BWRDMRF4637;Bedford, NH USA
85481;A54DEGICQXPZ8;Cumberland, RI
42787;A2GBNMYG9P9KCM;Area 51's ruins 40 years from now
54475;A2K2B5Y7ZHBR5F;Toney, AL United States
9777;A2E87TFJLKP87Y; 
2891;APWY5SPO12LJQ;Pflugerville, TX USA
1007;A3RINLIDX74QLP;Groton, CT
85252;A1CD0HMQGHY1VX;Minnesota, United States
23156;A3T9G3IZA0ZRV9; 
296272;A3TEXTMK10PLZS;Boston, MA United States
136292;A1JOYKC9DY780O;San Francisco
81943;A2GDRB2H52A2V9;Canandaigua, NY
28604;A1BPCSTNJDIL69;Here
32921;A10ZE8HITPZ503; 
67877;A1B148FHKOAXAY; 
16622;AR8SAXE0MN89J;Central, Oregon
15990;A2S21YSKUHQZCL;Novi, Michigan USA
40767;A1VMIBRD783JX9;Fort-Coulonge, Quebec Canada
3759;AB3TJAZLAA7HS;Boston MA United States
127368;A2SGDDTE2ADAD;Austin, Texas United States
186020;A1TITZ0AVE5FL8;Brooklyn, NY United States
209404;AP86Y9AWQRWAH;Philadelphia, PA USA
46918;A1KCAB6A5E93IE;USA
13862;A3F7RHVPZ3I75;Tarzana, Ca. USA
117363;A37EWN5SS67OOA;Israel
74330;AKY7BNMHYMXE2; 
380502;ACB3VEWUWO53G;Boise, Idaho United States
49975;A31XWE5EYPB4WW;New Hampshire
113530;A15ENK5HYBO2YF;Parker, CO USA
42223;A129IFEOFMZME5;Palm Coast, FL USA
2922;AAG43C94QKSBR;San Jose, CA United States
89681;AZKGWQBBZ77QC; 
58738;AZ5250G2U795I;NW MO USA
2865;A3FUZYDQ7QD3KE;Nokomis, FL USA
62913;AK6AOKPKKW8ZU; 
156982;A3DWXKBR8TT9US;North Carolina
92837;A2R1XURAKBHFBN;L.A. (Lower Arkansas)
11202;ACMLOQ9U1VIAA; 
9193;APWKSH4XINI0Q;Whittier CA
120071;A2L9PU2UP3PUDT; 
9296;A3AL2O5PRN122Q;Celeste, TX USA
15044;A2PV49C71HGB6F;louisville ky usa
907;A3OKST7O5TKYK8;Hyderabad
14274;A37EA354SFGFMQ;SoCal
102402;A3MYELGY9U5Q7Q;Clearwater, FL USA
25032;A31FENNCFALIYG;CA
177980;A2Q7OAWXQUT52O;Seattle, WA United States
56719;AQLKBEVHUQ0JK;Tokyo, Japan
81893;A2AK1DDV8RTWTT;USA
23352;ACR52P852AKQ2;Seattle
79100;A13FLUEGJ6AKBG;Ontario, Canada
568127;ANJGZJL5GYS8F;Bakersfield, CA United States
343175;A1PJTEB4IUHCP8; 
90767;A22UCQ7WIYIJE3;New Zealand
3986;ABKY7Y9CAB4F1;On the Lake Erie Shoreline, PA
235578;A2B737VU3SQN7M;Des Plaines, IL USA
8312;A2CUP34WSXH7NC;Sicily, Italy
64085;AUQW6UEZFC7B2;Kansas
86676;A3L2506W8QLD2Y;Maryland
88574;A1LUSMM31M5IFC;Mont Alto, PA
47889;A28DTCRODDUF7D;Louisville
113339;A3AP0FY39VITPH; 
108702;A1Q931322HNK9L;Everett, WA United States
47578;AT1GMH2UHYROT;Nebraska
38211;A33JOU5N5TCHTN; 
