5651	196320	5	0|3|-1|-1|-1|-1|-1|-1
5651	196321	5	0|3|-1|-1|-1|-1|-1|-1
5651	197325	5	1|7|-1|-1|-1|-1|-1|-1
5651	197327	5	1|7|-1|-1|-1|-1|-1|-1
5651	199732	5	1|7|-1|-1|-1|-1|-1|-1
5651	201719	5	0|4|-1|-1|-1|-1|-1|-1
5651	203263	5	1|1|-1|-1|-1|-1|-1|-1
5651	203266	5	1|1|-1|-1|-1|-1|-1|-1
5651	204036	5	0|6|-1|-1|-1|-1|-1|-1
5651	204664	5	0|6|-1|-1|-1|-1|-1|-1
5651	209767	5	1|1|-1|-1|-1|-1|-1|-1
5651	210287	5	1|7|-1|-1|-1|-1|-1|-1
5651	212333	5	1|1|-1|-1|-1|1|2|-1
5651	212452	5	0|5|-1|-1|-1|-1|-1|-1
5651	213090	5	1|7|-1|-1|-1|-1|-1|-1
5651	220845	5	0|6|-1|-1|-1|-1|-1|-1
5651	220848	5	1|1|-1|-1|-1|-1|-1|-1
5651	222916	5	1|1|-1|-1|-1|-1|-1|-1
5651	226478	5	0|5|-1|-1|-1|-1|-1|-1
5651	226532	5	0|6|-1|-1|-1|-1|-1|-1
5651	226534	5	0|6|-1|-1|-1|-1|-1|-1
5651	228453	5	1|7|-1|-1|-1|-1|-1|-1
5651	241445	5	0|2|-1|-1|-1|-1|-1|-1
5651	242037	5	1|1|-1|-1|-1|-1|-1|-1
5651	242916	5	1|1|-1|-1|-1|-1|-1|-1
5651	244440	5	0|4|-1|-1|-1|-1|-1|-1
5651	246026	5	1|1|-1|-1|-1|-1|-1|-1
5651	258669	5	0|2|-1|-1|-1|-1|-1|-1
5651	259613	5	0|6|-1|-1|-1|-1|-1|-1
5651	260882	5	1|1|-1|-1|-1|-1|-1|-1
5651	261005	5	1|7|-1|-1|-1|-1|-1|-1
5651	261862	5	0|3|-1|-1|-1|-1|-1|-1
5651	263221	5	0|6|-1|-1|-1|-1|-1|-1
5651	266319	5	0|4|-1|-1|-1|-1|-1|-1
5651	267413	5	0|5|-1|-1|-1|-1|-1|-1
5651	270074	5	0|6|-1|-1|-1|-1|-1|-1
5651	272903	5	0|2|-1|-1|-1|-1|-1|-1
5651	272907	5	0|2|-1|-1|-1|-1|-1|-1
5651	272910	5	0|2|-1|-1|-1|-1|-1|-1
5651	275370	5	0|2|-1|-1|-1|1|2|-1
5651	277483	5	1|7|-1|-1|-1|-1|-1|-1
5651	277484	5	1|7|-1|-1|-1|-1|-1|-1
5651	279981	5	0|4|-1|-1|-1|-1|-1|-1
5651	281911	5	1|7|-1|-1|-1|-1|-1|-1
5651	284068	5	0|6|-1|-1|-1|-1|-1|-1
5651	284433	5	1|1|-1|-1|-1|-1|-1|-1
5651	284442	5	0|6|-1|-1|-1|-1|-1|-1
5651	284821	5	1|1|-1|-1|-1|-1|-1|-1
5651	287015	5	0|6|-1|-1|-1|-1|-1|-1
5651	287258	5	0|4|-1|-1|-1|-1|-1|-1
5651	287726	5	0|4|-1|-1|-1|-1|-1|-1
5651	288228	5	0|2|-1|-1|-1|-1|-1|-1
5651	289018	5	1|1|-1|-1|-1|-1|-1|-1
5651	290469	5	1|1|-1|-1|-1|-1|-1|-1
5651	294630	5	1|1|-1|-1|-1|1|2|-1
5651	294986	5	0|6|-1|-1|-1|-1|-1|-1
5651	296732	5	0|3|-1|-1|-1|-1|-1|-1
5651	299060	5	0|6|-1|-1|-1|-1|-1|-1
5651	300304	5	0|2|-1|-1|-1|-1|-1|-1
5651	301266	5	1|7|-1|-1|-1|1|2|-1
5651	302790	5	0|3|-1|-1|-1|-1|-1|-1
5651	304112	5	0|3|-1|-1|-1|-1|-1|-1
5651	307414	5	0|6|-1|-1|-1|1|2|-1
5651	308654	5	1|1|-1|-1|-1|-1|-1|-1
5651	308697	5	1|1|-1|-1|-1|-1|-1|-1
5651	311826	5	0|6|-1|-1|-1|-1|-1|-1
5651	311827	5	0|6|-1|-1|-1|-1|-1|-1
5651	313523	5	0|3|-1|-1|-1|-1|-1|-1
5651	314132	5	1|7|-1|-1|-1|-1|-1|-1
5651	314920	5	0|3|-1|-1|-1|-1|-1|-1
5651	315044	5	0|6|-1|-1|-1|-1|-1|-1
5651	315046	5	0|6|-1|-1|-1|-1|-1|-1
5651	315452	5	1|7|-1|-1|-1|-1|-1|-1
5651	315454	5	1|7|-1|-1|-1|-1|-1|-1
5651	315817	5	0|6|-1|-1|-1|-1|-1|-1
5651	321411	5	1|1|-1|-1|-1|-1|-1|-1
5651	323301	5	0|6|-1|-1|-1|-1|-1|-1
5651	323326	5	0|3|-1|-1|-1|-1|-1|-1
5651	323330	5	0|6|-1|-1|-1|-1|-1|-1
5651	325432	5	0|2|-1|-1|-1|-1|-1|-1
5651	326268	5	1|1|-1|-1|-1|-1|-1|-1
5651	326681	5	1|1|-1|-1|-1|1|3|-1
5651	326764	5	1|1|-1|-1|-1|-1|-1|-1
5651	327081	5	0|4|-1|-1|-1|-1|-1|-1
5651	327131	5	0|4|-1|-1|-1|-1|-1|-1
5651	328966	5	0|6|-1|-1|-1|-1|-1|-1
5651	331847	5	0|5|-1|-1|-1|-1|-1|-1
5651	333242	5	0|4|-1|-1|-1|1|2|-1
5651	333839	5	1|7|-1|-1|-1|-1|-1|-1
5651	334997	5	0|3|-1|-1|-1|-1|-1|-1
5651	337588	5	0|6|-1|-1|-1|1|1|-1
5651	342127	5	1|7|-1|-1|-1|0|0|-1
5651	343596	5	0|4|-1|-1|-1|1|2|3
5651	344500	5	0|3|-1|-1|-1|-1|-1|-1
5651	344502	5	0|5|-1|-1|-1|-1|-1|-1
5651	347376	5	1|7|-1|-1|-1|-1|-1|-1
5651	347381	5	1|7|-1|-1|-1|-1|-1|-1
5651	352265	5	1|7|-1|-1|-1|-1|-1|-1
5651	352312	5	0|4|-1|-1|-1|-1|-1|-1
5651	353741	5	0|6|-1|-1|-1|-1|-1|-1
5651	357496	5	1|7|-1|-1|-1|-1|-1|-1
5651	358357	5	0|4|-1|-1|-1|-1|-1|-1
5651	359161	5	0|5|-1|-1|-1|-1|-1|-1
5651	363261	5	1|1|-1|-1|-1|-1|-1|-1
5651	363600	5	0|5|-1|-1|-1|-1|-1|-1
5651	363829	5	0|6|-1|-1|-1|-1|-1|-1
5651	365171	5	0|6|-1|-1|-1|-1|-1|-1
5651	365606	5	0|3|-1|-1|-1|-1|-1|-1
5651	365646	5	0|6|-1|-1|-1|-1|-1|-1
5651	365648	5	0|6|-1|-1|-1|-1|-1|-1
5651	365650	5	0|5|-1|-1|-1|-1|-1|-1
5651	365652	5	0|6|-1|-1|-1|-1|-1|-1
5651	365655	5	0|5|-1|-1|-1|-1|-1|-1
5651	365657	5	0|4|-1|-1|-1|-1|-1|-1
5651	365659	5	0|4|-1|-1|-1|-1|-1|-1
5651	365660	5	1|1|-1|-1|-1|-1|-1|-1
5651	365662	5	0|2|-1|-1|-1|-1|-1|-1
5651	365664	5	0|3|-1|-1|-1|-1|-1|-1
5651	365668	5	0|2|-1|-1|-1|-1|-1|-1
5651	370450	5	1|1|-1|-1|-1|-1|-1|-1
5651	370452	5	1|1|-1|-1|-1|-1|-1|-1
5651	371572	5	0|6|-1|-1|-1|-1|-1|-1
5651	374143	5	1|1|-1|-1|-1|-1|-1|-1
5651	374144	5	1|1|-1|-1|-1|-1|-1|-1
5651	375557	5	0|4|-1|-1|-1|-1|-1|-1
5651	379598	5	0|5|-1|-1|-1|-1|-1|-1
5651	379719	5	0|4|-1|-1|-1|-1|-1|-1
5651	383256	5	0|3|-1|-1|-1|-1|-1|-1
5651	383342	5	1|1|-1|-1|-1|-1|-1|-1
5651	383677	5	1|7|-1|-1|-1|-1|-1|-1
5651	385177	5	0|2|-1|-1|-1|-1|-1|-1
5651	386189	5	1|7|-1|-1|-1|-1|-1|-1
5651	387906	5	1|7|-1|-1|-1|-1|-1|-1
5651	388497	5	0|6|-1|-1|-1|-1|-1|-1
5651	389447	5	0|4|-1|-1|-1|-1|-1|-1
5651	389449	5	0|6|-1|-1|-1|-1|-1|-1
5651	389452	5	0|4|-1|-1|-1|-1|-1|-1
5651	389453	5	0|4|-1|-1|-1|-1|-1|-1
5651	390643	5	0|2|-1|-1|-1|-1|-1|-1
5651	394855	5	0|3|-1|-1|-1|-1|-1|-1
5651	396387	5	0|3|-1|-1|-1|-1|-1|-1
5651	397647	5	1|7|-1|-1|-1|-1|-1|-1
5651	398312	5	0|6|-1|-1|-1|-1|-1|-1
5651	398508	5	0|3|-1|-1|-1|-1|-1|-1
5651	399853	5	0|2|-1|-1|-1|-1|-1|-1
5651	400793	5	1|1|-1|-1|-1|-1|-1|-1
5651	401166	5	0|3|-1|-1|-1|-1|-1|-1
5651	406883	5	0|5|-1|-1|-1|-1|-1|-1
5651	407909	5	0|2|-1|-1|-1|-1|-1|-1
5651	409406	5	0|3|-1|-1|-1|-1|-1|-1
5651	409780	5	0|2|-1|-1|-1|-1|-1|-1
5651	410327	5	0|2|-1|-1|-1|-1|-1|-1
5651	410957	5	0|6|-1|-1|-1|-1|-1|-1
5651	412273	5	1|7|-1|-1|-1|-1|-1|-1
5651	415539	5	0|4|-1|-1|-1|-1|-1|-1
5651	416870	5	0|6|-1|-1|-1|-1|-1|-1
5651	419286	5	0|6|-1|-1|-1|-1|-1|-1
5651	422512	5	0|6|-1|-1|-1|-1|-1|-1
5651	422513	5	0|4|-1|-1|-1|-1|-1|-1
5651	423266	5	0|6|-1|-1|-1|-1|-1|-1
5651	425278	5	0|3|-1|-1|-1|-1|-1|-1
5651	427374	5	1|7|-1|-1|-1|-1|-1|-1
5651	428727	5	0|3|-1|-1|-1|-1|-1|-1
5651	428756	5	0|3|-1|-1|-1|-1|-1|-1
5651	430852	5	1|1|-1|-1|-1|-1|-1|-1
5651	430858	5	0|6|-1|-1|-1|-1|-1|-1
5651	434439	5	1|1|-1|-1|-1|-1|-1|-1
5651	434682	5	0|2|-1|-1|-1|-1|-1|-1
5651	434992	5	0|5|-1|-1|-1|-1|-1|-1
5651	435837	5	1|7|-1|-1|-1|-1|-1|-1
5651	435938	5	0|5|-1|-1|-1|-1|-1|-1
5651	443980	5	1|7|-1|-1|-1|-1|-1|-1
5651	445342	5	0|6|-1|-1|-1|-1|-1|-1
5651	446698	5	1|1|-1|-1|-1|-1|-1|-1
5651	451723	5	1|1|-1|-1|-1|-1|-1|-1
5651	455256	5	0|5|-1|-1|-1|-1|-1|-1
5651	455378	5	0|6|-1|-1|-1|-1|-1|-1
5651	456077	5	0|2|-1|-1|-1|-1|-1|-1
5651	456429	5	0|2|-1|-1|-1|-1|-1|-1
5651	456921	5	1|7|-1|-1|-1|-1|-1|-1
5651	457599	5	0|6|-1|-1|-1|-1|-1|-1
5651	458587	5	1|7|-1|-1|-1|-1|-1|-1
5651	461943	5	1|7|-1|-1|-1|-1|-1|-1
5651	462983	5	1|7|-1|-1|-1|-1|-1|-1
5651	463486	5	0|3|-1|-1|-1|-1|-1|-1
5651	463813	5	0|2|-1|-1|-1|-1|-1|-1
5651	464510	5	0|2|-1|-1|-1|1|2|-1
5651	465778	5	0|2|-1|-1|-1|-1|-1|-1
5651	466712	5	0|5|-1|-1|-1|-1|-1|-1
5651	466776	5	1|7|-1|-1|-1|-1|-1|-1
5651	467839	5	1|7|-1|-1|-1|1|2|-1
5651	470070	5	0|5|-1|-1|-1|-1|-1|-1
5651	470163	5	1|7|-1|-1|-1|1|2|4
5651	470671	5	1|7|-1|-1|-1|-1|-1|-1
5651	470850	5	0|4|-1|-1|-1|-1|-1|-1
5651	471589	5	0|4|-1|-1|-1|-1|-1|-1
5651	472352	5	0|6|-1|-1|-1|-1|-1|-1
5651	477151	5	0|4|-1|-1|-1|-1|-1|-1
5651	477612	5	1|1|-1|-1|-1|-1|-1|-1
5651	479707	5	0|6|-1|-1|-1|-1|-1|-1
5651	482001	5	0|6|-1|-1|-1|-1|-1|-1
5651	482215	5	1|7|-1|-1|-1|1|2|-1
5651	483477	5	0|2|-1|-1|-1|1|4|-1
5651	485440	5	1|7|-1|-1|-1|-1|-1|-1
5651	488745	5	0|5|-1|-1|-1|-1|-1|-1
5651	491073	5	0|6|-1|-1|-1|-1|-1|-1
5651	492241	5	0|2|-1|-1|-1|1|2|-1
5651	498970	5	0|3|-1|-1|-1|-1|-1|-1
5651	498971	5	0|3|-1|-1|-1|-1|-1|-1
5651	498973	5	0|4|-1|-1|-1|-1|-1|-1
5651	499137	5	0|3|-1|-1|-1|0|0|-1
5651	500598	5	0|4|-1|-1|-1|-1|-1|-1
5651	503361	5	0|5|-1|-1|-1|-1|-1|-1
5651	504133	5	0|6|-1|-1|-1|-1|-1|-1
5651	504337	5	0|2|-1|-1|-1|-1|-1|-1
5651	504464	5	1|7|-1|-1|-1|-1|-1|-1
5651	505374	5	0|2|-1|-1|-1|-1|-1|-1
5651	507730	5	0|4|-1|-1|-1|-1|-1|-1
5651	508595	5	0|6|-1|-1|-1|-1|-1|-1
5651	509916	5	0|4|-1|-1|-1|-1|-1|-1
5651	516993	5	0|3|-1|-1|-1|-1|-1|-1
5651	517200	5	0|5|-1|-1|-1|-1|-1|-1
5651	517813	5	0|6|-1|-1|-1|-1|-1|-1
5651	519087	5	1|7|-1|-1|-1|-1|-1|-1
5651	519459	5	0|2|-1|-1|-1|-1|-1|-1
5651	519591	5	0|4|-1|-1|-1|-1|-1|-1
5651	519763	5	0|3|-1|-1|-1|-1|-1|-1
5651	520567	5	1|1|-1|-1|-1|-1|-1|-1
5651	521347	5	0|6|-1|-1|-1|-1|-1|-1
5651	522217	5	0|6|-1|-1|-1|-1|-1|-1
5651	522379	5	0|6|-1|-1|-1|-1|-1|-1
5651	524029	5	0|3|-1|-1|-1|0|0|-1
5651	524053	5	0|6|-1|-1|-1|-1|-1|-1
5651	524127	5	0|3|-1|-1|-1|-1|-1|-1
5651	524924	5	0|6|-1|-1|-1|-1|-1|-1
5651	525497	5	0|3|-1|-1|-1|-1|-1|-1
5651	525960	5	0|2|-1|-1|-1|-1|-1|-1
5651	526270	5	1|7|-1|-1|-1|-1|-1|-1
5651	526273	5	0|2|-1|-1|-1|1|2|-1
5651	527089	5	1|7|-1|-1|-1|-1|-1|-1
5651	528102	5	0|6|-1|-1|-1|-1|-1|-1
5651	529078	5	0|6|-1|-1|-1|-1|-1|-1
5651	529561	5	0|4|-1|-1|-1|-1|-1|-1
5651	529599	5	0|3|-1|-1|-1|-1|-1|-1
5651	529600	5	0|3|-1|-1|-1|-1|-1|-1
5651	529878	5	0|5|-1|-1|-1|-1|-1|-1
5651	530074	5	1|1|-1|-1|-1|-1|-1|-1
5651	531212	5	1|1|-1|-1|-1|-1|-1|-1
5651	531516	5	0|3|-1|-1|-1|-1|-1|-1
5651	531982	5	1|1|-1|-1|-1|-1|-1|-1
5651	532259	5	1|1|-1|-1|-1|-1|-1|-1
5651	534486	5	0|5|-1|-1|-1|-1|-1|-1
5651	534584	5	1|7|-1|-1|-1|1|2|-1
4728	376	5	1|1|0|173|-1|-1|-1|-1
4728	1218	5	0|4|0|173|-1|-1|-1|-1
4728	1526	4	0|5|0|173|-1|0|0|-1
4728	3510	3	0|2|0|173|-1|-1|-1|-1
4728	3730	5	0|5|0|173|-1|-1|-1|-1
4728	4036	5	0|5|0|173|-1|-1|-1|-1
4728	4044	5	0|5|0|173|-1|-1|-1|-1
4728	4955	5	0|3|0|173|-1|1|2|-1
4728	5337	4	0|5|0|173|-1|-1|-1|-1
4728	5397	3	1|1|0|173|-1|-1|-1|-1
4728	5398	4	1|1|0|173|-1|-1|-1|-1
4728	5866	5	0|5|0|173|-1|-1|-1|-1
4728	5877	3	0|4|0|173|-1|1|2|-1
4728	5909	4	0|4|0|173|-1|-1|-1|-1
4728	6538	5	0|3|0|173|-1|-1|-1|-1
4728	8532	4	0|4|0|173|-1|-1|-1|-1
4728	8595	4	0|3|0|173|-1|-1|-1|-1
4728	8642	5	0|2|0|173|-1|-1|-1|-1
4728	9614	5	1|1|0|173|-1|-1|-1|-1
4728	9615	5	0|4|0|173|-1|-1|-1|-1
4728	9621	4	1|1|0|173|-1|-1|-1|-1
4728	10602	5	0|4|0|173|-1|-1|-1|-1
4728	10966	5	0|3|0|173|-1|-1|-1|-1
4728	11224	4	0|4|0|173|-1|0|0|-1
4728	11738	5	1|1|0|173|-1|-1|-1|-1
4728	11857	3	0|5|0|173|-1|-1|-1|-1
4728	12231	5	0|2|0|173|-1|-1|-1|-1
4728	13233	4	0|5|0|173|-1|-1|-1|-1
4728	13337	5	0|4|0|173|-1|-1|-1|-1
4728	13341	5	0|3|0|173|-1|-1|-1|-1
4728	14350	4	0|3|0|173|-1|-1|-1|-1
4728	15416	5	0|4|0|173|-1|-1|-1|-1
4728	15420	3	0|4|0|173|-1|0|0|-1
4728	16804	4	1|1|0|173|-1|-1|-1|-1
4728	16823	4	0|4|0|173|-1|-1|-1|-1
4728	16917	4	0|4|0|173|-1|-1|-1|-1
4728	16931	5	0|5|0|173|-1|-1|-1|-1
4728	16979	5	0|3|0|173|-1|-1|-1|-1
4728	16981	5	0|4|0|173|-1|-1|-1|-1
4728	17695	5	1|1|0|173|-1|-1|-1|-1
4728	17698	5	1|1|0|173|-1|-1|-1|-1
4728	19132	4	0|3|0|173|-1|1|1|-1
4728	20135	4	0|4|0|173|-1|1|2|3
4728	21647	5	0|3|0|173|-1|-1|-1|-1
4728	22666	5	0|5|0|173|-1|-1|-1|-1
4728	23480	3	0|5|0|173|-1|-1|-1|-1
4728	25665	5	0|3|0|173|-1|-1|-1|-1
4728	25829	4	0|5|0|173|-1|-1|-1|-1
4728	26181	5	0|5|0|173|-1|-1|-1|-1
4728	26336	5	0|4|0|173|-1|-1|-1|-1
4728	26370	5	0|3|0|173|-1|0|0|-1
4728	26380	4	0|3|0|173|-1|-1|-1|-1
4728	26397	4	0|3|0|173|-1|-1|-1|-1
4728	26736	5	1|1|0|173|-1|-1|-1|-1
4728	26957	4	0|4|0|173|-1|-1|-1|-1
4728	27037	5	0|4|0|173|-1|-1|-1|-1
4728	29434	5	0|2|0|173|-1|-1|-1|-1
4728	30009	4	0|4|0|173|-1|-1|-1|-1
4728	30776	5	0|3|0|173|-1|1|2|-1
4728	31095	5	0|4|0|173|-1|-1|-1|-1
4728	31099	5	0|4|0|173|-1|-1|-1|-1
4728	31432	5	0|2|0|173|-1|-1|-1|-1
4728	32862	5	0|2|0|173|-1|-1|-1|-1
4728	33726	5	0|2|0|173|-1|-1|-1|-1
4728	33928	5	0|4|0|173|-1|-1|-1|-1
4728	33964	5	0|4|0|173|-1|-1|-1|-1
4728	37628	4	0|3|0|173|-1|-1|-1|-1
4728	38030	5	0|4|0|173|-1|-1|-1|-1
4728	39925	5	0|3|0|173|-1|-1|-1|-1
4728	40272	5	0|4|0|173|-1|-1|-1|-1
4728	43410	5	0|5|0|173|-1|-1|-1|-1
4728	44188	5	0|2|0|173|-1|-1|-1|-1
4728	45288	5	0|2|0|173|-1|-1|-1|-1
4728	45737	5	1|7|0|173|-1|-1|-1|-1
4728	46197	5	1|1|0|173|-1|-1|-1|-1
4728	47391	5	1|7|0|173|-1|-1|-1|-1
4728	47989	5	0|4|0|173|-1|-1|-1|-1
4728	49519	5	1|1|0|173|-1|-1|-1|-1
4728	50220	5	0|2|0|173|-1|-1|-1|-1
4728	51436	5	0|4|0|173|-1|-1|-1|-1
4728	51451	5	0|5|0|173|-1|-1|-1|-1
4728	51992	3	0|3|0|173|-1|-1|-1|-1
4728	52600	5	0|4|0|173|-1|-1|-1|-1
4728	53207	3	0|5|0|173|-1|-1|-1|-1
4728	53210	5	0|2|0|173|-1|-1|-1|-1
4728	54420	5	0|3|0|173|-1|-1|-1|-1
4728	55245	5	0|3|0|173|-1|-1|-1|-1
4728	55506	4	1|1|0|173|-1|-1|-1|-1
4728	57808	5	0|3|0|173|-1|-1|-1|-1
4728	59598	4	0|4|0|173|-1|-1|-1|-1
